Date,Positive,Negative,Neutral,Count
2022-01-11,83.33333333333333,0.0,16.666666666666668,6
2022-01-12,53.84615384615385,7.6923076923076925,38.46153846153846,13
2022-01-13,80.0,20.0,0.0,5
2022-01-14,66.66666666666667,0.0,33.333333333333336,9
2022-01-15,66.66666666666667,16.666666666666668,16.666666666666668,6
2022-01-16,75.0,25.0,0.0,4
2022-01-17,75.0,0.0,25.0,4
2022-01-18,71.42857142857143,0.0,28.571428571428573,7
2022-01-19,60.0,30.0,10.0,10
2022-01-20,57.142857142857146,14.285714285714286,28.571428571428573,7
2022-01-21,55.0,17.5,27.5,40
2022-01-22,55.55555555555556,11.11111111111111,33.333333333333336,9
2022-01-23,33.333333333333336,33.333333333333336,33.333333333333336,6
2022-01-24,45.0,25.0,30.0,20
2022-01-25,37.5,37.5,25.0,16
