Date,Positive,Negative,Neutral,Count
2022-01-25,33.333333333333336,41.666666666666664,25.0,12
2022-01-26,70.0,0.0,30.0,10
2022-01-27,24.175824175824175,21.978021978021978,53.84615384615385,91
2022-01-28,41.30434782608695,10.869565217391305,47.82608695652174,46
2022-01-29,30.0,20.0,50.0,10
2022-01-30,53.84615384615385,0.0,46.15384615384615,13
2022-01-31,46.666666666666664,26.666666666666668,26.666666666666668,15
2022-02-01,36.8421052631579,31.57894736842105,31.57894736842105,19
2022-02-02,62.5,25.0,12.5,24
2022-02-03,53.84615384615385,15.384615384615385,30.76923076923077,26
2022-02-04,15.384615384615385,30.76923076923077,53.84615384615385,13
2022-02-05,0.0,33.333333333333336,66.66666666666667,3
2022-02-06,45.45454545454545,54.54545454545455,0.0,11
2022-02-07,42.857142857142854,28.571428571428573,28.571428571428573,7
2022-02-08,47.61904761904762,19.047619047619047,33.333333333333336,21
2022-02-09,50.0,30.0,20.0,10
2022-02-10,25.0,12.5,62.5,8
2022-02-11,58.333333333333336,16.666666666666668,25.0,12
2022-02-12,25.0,25.0,50.0,8
2022-02-13,33.333333333333336,66.66666666666667,0.0,3
2022-02-14,50.0,40.0,10.0,10
2022-02-15,50.0,12.5,37.5,8
2022-02-16,60.0,20.0,20.0,5
2022-02-17,50.0,12.5,37.5,8
2022-02-18,50.0,0.0,50.0,4
2022-02-19,20.0,0.0,80.0,5
2022-02-20,60.0,30.0,10.0,10
2022-02-21,50.0,10.0,40.0,10
2022-02-22,35.714285714285715,28.571428571428573,35.714285714285715,14
2022-02-23,37.5,25.0,37.5,8
2022-02-24,27.272727272727273,18.181818181818183,54.54545454545455,11
2022-02-25,42.857142857142854,14.285714285714286,42.857142857142854,7
2022-02-26,66.66666666666667,33.333333333333336,0.0,3
2022-02-27,66.66666666666667,16.666666666666668,16.666666666666668,6
2022-02-28,80.0,0.0,20.0,5
2022-03-01,27.272727272727273,0.0,72.72727272727273,11
2022-03-02,60.0,0.0,40.0,10
2022-03-03,25.0,18.75,56.25,16
2022-03-04,52.94117647058823,11.764705882352942,35.294117647058826,17
2022-03-05,50.0,37.5,12.5,8
2022-03-06,33.333333333333336,16.666666666666668,50.0,6
2022-03-07,40.0,20.0,40.0,10
2022-03-08,71.42857142857143,14.285714285714286,14.285714285714286,14
2022-03-09,22.22222222222222,22.22222222222222,55.55555555555556,9
2022-03-10,31.25,12.5,56.25,16
2022-03-11,53.84615384615385,46.15384615384615,0.0,13
2022-03-12,38.46153846153846,15.384615384615385,46.15384615384615,13
2022-03-13,66.66666666666667,16.666666666666668,16.666666666666668,6
2022-03-14,35.483870967741936,29.032258064516128,35.483870967741936,31
2022-03-15,53.333333333333336,13.333333333333334,33.333333333333336,15
2022-03-16,50.0,0.0,50.0,6
2022-03-17,66.66666666666667,16.666666666666668,16.666666666666668,12
2022-03-18,44.44444444444444,11.11111111111111,44.44444444444444,9
2022-03-19,25.0,37.5,37.5,8
2022-03-20,20.0,20.0,60.0,5
2022-03-21,46.15384615384615,30.76923076923077,23.076923076923077,13
2022-03-22,40.0,10.0,50.0,10
2022-03-23,33.333333333333336,20.0,46.666666666666664,15
2022-03-24,66.66666666666667,0.0,33.333333333333336,12
2022-03-25,57.142857142857146,21.428571428571427,21.428571428571427,14
2022-03-26,25.0,50.0,25.0,4
2022-03-27,77.77777777777777,11.11111111111111,11.11111111111111,9
2022-03-28,53.84615384615385,15.384615384615385,30.76923076923077,13
2022-03-29,56.0,8.0,36.0,25
2022-03-30,28.0,20.0,52.0,25
2022-03-31,69.23076923076923,7.6923076923076925,23.076923076923077,13
2022-04-01,42.857142857142854,14.285714285714286,42.857142857142854,14
2022-04-02,62.5,25.0,12.5,8
2022-04-03,0.0,25.0,75.0,4
2022-04-04,42.857142857142854,7.142857142857143,50.0,14
2022-04-05,22.22222222222222,22.22222222222222,55.55555555555556,9
2022-04-06,40.0,20.0,40.0,10
2022-04-07,33.333333333333336,16.666666666666668,50.0,6
2022-04-08,27.272727272727273,27.272727272727273,45.45454545454545,11
2022-04-09,80.0,0.0,20.0,5
2022-04-10,16.666666666666668,66.66666666666667,16.666666666666668,6
2022-04-11,26.666666666666668,20.0,53.333333333333336,15
2022-04-12,44.44444444444444,11.11111111111111,44.44444444444444,9
2022-04-13,45.45454545454545,18.181818181818183,36.36363636363637,11
2022-04-14,71.42857142857143,0.0,28.571428571428573,7
2022-04-15,40.0,0.0,60.0,5
2022-04-16,36.36363636363637,9.090909090909092,54.54545454545455,11
2022-04-17,57.142857142857146,0.0,42.857142857142854,7
2022-04-18,85.71428571428571,14.285714285714286,0.0,7
2022-04-19,33.333333333333336,25.0,41.666666666666664,12
2022-04-20,52.63157894736842,5.2631578947368425,42.10526315789474,19
2022-04-21,57.142857142857146,7.142857142857143,35.714285714285715,14
2022-04-22,31.57894736842105,26.31578947368421,42.10526315789474,19
2022-04-23,30.76923076923077,23.076923076923077,46.15384615384615,13
2022-04-24,56.25,6.25,37.5,16
2022-04-25,35.0,20.0,45.0,20
2022-04-26,21.05263157894737,31.57894736842105,47.36842105263158,19
2022-04-27,50.0,22.727272727272727,27.272727272727273,22
2022-04-28,35.77981651376147,22.01834862385321,42.20183486238532,109
2022-04-29,39.39393939393939,24.242424242424242,36.36363636363637,33
2022-04-30,66.66666666666667,0.0,33.333333333333336,12
2022-05-01,80.0,20.0,0.0,5
2022-05-02,61.53846153846154,23.076923076923077,15.384615384615385,13
2022-05-03,50.0,14.285714285714286,35.714285714285715,14
2022-05-04,41.666666666666664,16.666666666666668,41.666666666666664,12
2022-05-05,46.666666666666664,13.333333333333334,40.0,15
2022-05-06,29.41176470588235,23.529411764705884,47.05882352941177,17
2022-05-07,44.44444444444444,11.11111111111111,44.44444444444444,9
2022-05-08,35.714285714285715,35.714285714285715,28.571428571428573,14
2022-05-09,43.75,18.75,37.5,16
2022-05-10,35.0,20.0,45.0,20
2022-05-11,36.8421052631579,23.68421052631579,39.473684210526315,38
2022-05-12,40.0,14.285714285714286,45.714285714285715,35
2022-05-13,42.10526315789474,26.31578947368421,31.57894736842105,19
2022-05-14,76.92307692307692,7.6923076923076925,15.384615384615385,13
2022-05-15,57.142857142857146,7.142857142857143,35.714285714285715,14
2022-05-16,34.61538461538461,7.6923076923076925,57.69230769230769,26
2022-05-17,25.0,16.666666666666668,58.333333333333336,12
2022-05-18,40.54054054054054,35.13513513513514,24.324324324324323,37
2022-05-19,40.0,25.0,35.0,20
2022-05-20,60.0,20.0,20.0,20
2022-05-21,45.45454545454545,9.090909090909092,45.45454545454545,11
2022-05-22,36.36363636363637,27.272727272727273,36.36363636363637,11
2022-05-23,47.36842105263158,5.2631578947368425,47.36842105263158,19
2022-05-24,63.63636363636363,9.090909090909092,27.272727272727273,11
2022-05-25,30.76923076923077,23.076923076923077,46.15384615384615,13
2022-05-26,37.5,18.75,43.75,16
2022-05-27,41.1764705882353,17.647058823529413,41.1764705882353,17
2022-05-28,14.285714285714286,42.857142857142854,42.857142857142854,7
2022-05-29,71.42857142857143,0.0,28.571428571428573,7
2022-05-30,75.0,0.0,25.0,4
2022-05-31,62.5,12.5,25.0,8
2022-06-01,33.333333333333336,16.666666666666668,50.0,6
2022-06-02,27.272727272727273,18.181818181818183,54.54545454545455,11
2022-06-03,33.333333333333336,25.0,41.666666666666664,12
2022-06-04,37.5,12.5,50.0,8
2022-06-05,27.272727272727273,18.181818181818183,54.54545454545455,11
2022-06-06,33.333333333333336,5.555555555555555,61.111111111111114,36
2022-06-07,38.46153846153846,15.384615384615385,46.15384615384615,13
2022-06-08,55.55555555555556,16.666666666666668,27.77777777777778,18
2022-06-09,70.0,10.0,20.0,10
2022-06-10,23.529411764705884,47.05882352941177,29.41176470588235,17
2022-06-11,0.0,22.22222222222222,77.77777777777777,9
2022-06-12,33.333333333333336,11.11111111111111,55.55555555555556,9
2022-06-13,38.46153846153846,15.384615384615385,46.15384615384615,13
2022-06-14,46.15384615384615,15.384615384615385,38.46153846153846,13
2022-06-15,57.142857142857146,14.285714285714286,28.571428571428573,7
2022-06-16,66.66666666666667,16.666666666666668,16.666666666666668,12
2022-06-17,50.0,33.333333333333336,16.666666666666668,6
2022-06-18,20.0,20.0,60.0,5
2022-06-19,75.0,0.0,25.0,4
2022-06-20,71.42857142857143,14.285714285714286,14.285714285714286,7
2022-06-21,60.0,0.0,40.0,5
2022-06-22,60.0,0.0,40.0,5
2022-06-23,66.66666666666667,0.0,33.333333333333336,6
2022-06-24,37.5,12.5,50.0,8
2022-06-25,50.0,25.0,25.0,4
2022-06-26,62.5,25.0,12.5,8
2022-06-27,37.5,0.0,62.5,8
2022-06-28,37.5,12.5,50.0,8
2022-06-29,63.63636363636363,18.181818181818183,18.181818181818183,11
2022-06-30,46.15384615384615,15.384615384615385,38.46153846153846,13
2022-07-01,50.0,20.0,30.0,10
2022-07-02,80.0,0.0,20.0,5
2022-07-03,66.66666666666667,33.333333333333336,0.0,3
2022-07-04,75.0,0.0,25.0,4
2022-07-05,66.66666666666667,33.333333333333336,0.0,3
2022-07-06,31.57894736842105,21.05263157894737,47.36842105263158,19
2022-07-07,42.857142857142854,28.571428571428573,28.571428571428573,7
2022-07-08,33.333333333333336,33.333333333333336,33.333333333333336,6
2022-07-09,42.857142857142854,0.0,57.142857142857146,7
2022-07-10,50.0,25.0,25.0,4
2022-07-11,40.0,20.0,40.0,5
2022-07-12,41.666666666666664,0.0,58.333333333333336,12
2022-07-13,71.42857142857143,14.285714285714286,14.285714285714286,7
2022-07-14,28.571428571428573,14.285714285714286,57.142857142857146,14
2022-07-15,31.25,12.5,56.25,16
2022-07-16,10.0,60.0,30.0,10
2022-07-17,25.0,37.5,37.5,8
2022-07-18,41.37931034482759,37.93103448275862,20.689655172413794,29
2022-07-19,57.89473684210526,15.789473684210526,26.31578947368421,19
2022-07-20,54.54545454545455,9.090909090909092,36.36363636363637,11
2022-07-21,50.0,30.0,20.0,10
2022-07-22,30.76923076923077,15.384615384615385,53.84615384615385,13
2022-07-23,46.666666666666664,13.333333333333334,40.0,15
2022-07-24,52.38095238095238,19.047619047619047,28.571428571428573,21
2022-07-25,60.0,20.0,20.0,25
2022-07-26,41.666666666666664,16.666666666666668,41.666666666666664,12
2022-07-27,45.45454545454545,9.090909090909092,45.45454545454545,22
2022-07-28,32.291666666666664,16.666666666666668,51.041666666666664,96
2022-07-29,47.61904761904762,19.047619047619047,33.333333333333336,21
2022-07-30,50.0,12.5,37.5,8
2022-07-31,54.54545454545455,9.090909090909092,36.36363636363637,11
2022-08-01,69.23076923076923,7.6923076923076925,23.076923076923077,13
2022-08-02,35.294117647058826,35.294117647058826,29.41176470588235,17
2022-08-03,20.0,45.0,35.0,20
2022-08-04,66.66666666666667,11.11111111111111,22.22222222222222,9
2022-08-05,20.0,20.0,60.0,5
2022-08-06,60.0,20.0,20.0,5
2022-08-07,63.63636363636363,27.272727272727273,9.090909090909092,11
2022-08-08,36.8421052631579,21.05263157894737,42.10526315789474,19
2022-08-09,23.529411764705884,11.764705882352942,64.70588235294117,17
2022-08-10,33.333333333333336,11.11111111111111,55.55555555555556,18
2022-08-11,52.0,4.0,44.0,25
2022-08-12,46.42857142857143,25.0,28.571428571428573,28
2022-08-13,35.294117647058826,29.41176470588235,35.294117647058826,17
2022-08-14,55.55555555555556,0.0,44.44444444444444,9
2022-08-15,23.076923076923077,15.384615384615385,61.53846153846154,13
2022-08-16,57.142857142857146,21.428571428571427,21.428571428571427,28
2022-08-17,36.36363636363637,15.151515151515152,48.484848484848484,33
2022-08-18,66.66666666666667,11.11111111111111,22.22222222222222,18
2022-08-19,38.888888888888886,5.555555555555555,55.55555555555556,18
2022-08-20,36.36363636363637,18.181818181818183,45.45454545454545,11
2022-08-21,45.45454545454545,0.0,54.54545454545455,11
2022-08-22,35.294117647058826,29.41176470588235,35.294117647058826,17
2022-08-23,44.44444444444444,22.22222222222222,33.333333333333336,18
2022-08-24,45.45454545454545,18.181818181818183,36.36363636363637,11
2022-08-25,44.44444444444444,22.22222222222222,33.333333333333336,9
2022-08-26,40.0,20.0,40.0,10
2022-08-27,50.0,0.0,50.0,10
2022-08-28,62.5,0.0,37.5,8
2022-08-29,28.571428571428573,21.428571428571427,50.0,14
2022-08-30,38.46153846153846,7.6923076923076925,53.84615384615385,13
2022-08-31,43.75,31.25,25.0,16
2022-09-01,26.31578947368421,42.10526315789474,31.57894736842105,19
2022-09-02,40.0,20.0,40.0,10
2022-09-03,12.5,37.5,50.0,8
2022-09-04,50.0,0.0,50.0,2
2022-09-05,38.46153846153846,15.384615384615385,46.15384615384615,13
2022-09-06,45.0,20.0,35.0,20
2022-09-07,43.75,16.666666666666668,39.583333333333336,48
2022-09-08,47.36842105263158,26.31578947368421,26.31578947368421,19
2022-09-09,36.36363636363637,9.090909090909092,54.54545454545455,11
2022-09-10,50.0,12.5,37.5,8
2022-09-11,71.42857142857143,0.0,28.571428571428573,7
2022-09-12,45.833333333333336,16.666666666666668,37.5,24
2022-09-13,42.857142857142854,33.333333333333336,23.80952380952381,21
2022-09-14,60.0,26.666666666666668,13.333333333333334,15
2022-09-15,76.47058823529412,0.0,23.529411764705884,17
2022-09-16,61.111111111111114,11.11111111111111,27.77777777777778,18
2022-09-17,69.23076923076923,7.6923076923076925,23.076923076923077,13
2022-09-18,36.36363636363637,9.090909090909092,54.54545454545455,11
2022-09-19,40.0,20.0,40.0,10
2022-09-20,41.666666666666664,16.666666666666668,41.666666666666664,24
2022-09-21,40.0,33.333333333333336,26.666666666666668,15
2022-09-22,58.333333333333336,16.666666666666668,25.0,12
2022-09-23,50.0,50.0,0.0,12
2022-09-24,46.666666666666664,13.333333333333334,40.0,15
2022-09-25,42.857142857142854,7.142857142857143,50.0,14
2022-09-26,58.8235294117647,0.0,41.1764705882353,17
2022-09-27,72.72727272727273,9.090909090909092,18.181818181818183,11
2022-09-28,36.36363636363637,24.675324675324674,38.96103896103896,77
2022-09-29,43.75,18.75,37.5,32
